Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575106272000000000,90468184,90484796,90484664,90459936,90456004,90456812,90102280,90323524,90441324,90528912,90371736,90519832,90142020,90441176,90379840,90468784
1575106273000000000,89022596,89108536,89219832,89142316,89206636,89089116,88629728,88916288,89035464,89251984,89064768,89221780,88747948,89122204,89090600,88996848
1575106274000000000,88650812,88669168,88659020,88617580,88640008,88627412,88273288,88510880,88619296,88718652,88536380,88690200,88317216,88616824,88560436,88644016
1575106275000000000,88443556,88461052,88448820,88410232,88429116,88417460,88064156,88296804,88405556,88506264,88329480,88480572,88102340,88406644,88351684,88435756
1575106276000000000,88339092,88355316,88332752,88290228,88325612,88301912,87960752,88180464,88302204,88401704,88209624,88365200,87999148,88290140,88249360,88319476
1575106277000000000,87821820,87840028,87842568,87816496,87824656,87799292,87459080,87692232,87787380,87884492,87727084,87876132,87495556,87802552,87747980,87818784
1575106278000000000,88076108,88093076,88097372,88067696,88078764,88052764,87713212,87945340,88041468,88140972,87980688,88130324,87751208,88056468,88002004,88072504
1575106279000000000,88063356,88080416,88073888,88043908,88055472,88041284,87688144,87906492,88030120,88127916,87957292,88107236,87726968,88031240,87977336,88049976
1575106280000000000,87948900,87966848,87959580,87927936,87939404,87935236,87581912,87800644,87918488,88013440,87839412,87990644,87608624,87914836,87859756,87942252
1575106281000000000,87800628,87812376,87810384,87781316,87795424,87778220,87439560,87655528,87768548,87865252,87718892,87857624,87475012,87781036,87717084,87797936
1575106282000000000,87800628,87814352,87810192,87781028,87796440,87778368,87438848,87655528,87768176,87865252,87718892,87858032,87475012,87781036,87722932,87797792
1575106283000000000,87730724,87750368,87752064,87719320,87704904,87699808,87362740,87591656,87704344,87801488,87632624,87787920,87383996,87694116,87654408,87733440
1575106284000000000,87278404,87294360,87291224,87258880,87260320,87256332,86917520,87148124,87249028,87343236,87197040,87338236,86953344,87245084,87187928,87276332
1575106285000000000,87525248,87539740,87537764,87505736,87505828,87503172,87164080,87393196,87495376,87590408,87443008,87583600,87200248,87491616,87434884,87522104
1575106286000000000,87525248,87541124,87536276,87505696,87505828,87503172,87164432,87392612,87495376,87590440,87443008,87583600,87200248,87490476,87434776,87522352
1575106287000000000,87410532,87428944,87423152,87388508,87392056,87383928,87030648,87270372,87379912,87472800,87297492,87467448,87071364,87374456,87322136,87408124
1575106288000000000,87248892,87267968,87262716,87232348,87244156,87227008,86889632,87113488,87217756,87316944,87154260,87309244,86923348,87211696,87159996,87247704
1575106289000000000,87248892,87268588,87261932,87230176,87244156,87227008,86889884,87113488,87217756,87316556,87154260,87309360,86923348,87211392,87159112,87247412
1575106290000000000,87239924,87260616,87252948,87217516,87222996,87214348,86868344,87104164,87209240,87308504,87141228,87298840,86902840,87204856,87150984,87238972
1575106291000000000,86769184,86789660,86780876,86735820,86762808,86733576,86394876,86620252,86739120,86837568,86658556,86815008,86428572,86734040,86681208,86768636
1575106292000000000,86972096,86992380,86987812,86954964,86968388,86953320,86615100,86840728,86941328,87041844,86877352,87033296,86647548,86939184,86883756,86971776
