1,-0.74289
2,-0.79756
3,-0.85224
4,-1.0069
5,-1.0616
6,-1.1163
7,-1.9709
8,-1.2256
9,-1.2803
10,-1.335
11,-1.3896
12,-1.4443
13,-1.699
14,-2.0537
15,-2.6083
16,-2.763
17,-2.8177
18,-2.8724
19,-2.827
20,-2.8817
21,-2.7364
22,-2.7911
23,-2.7458
24,-2.4004
25,-1.0551
26,0.49022
27,1.1355
28,1.0809
29,1.1262
30,1.9715
31,3.0168
32,2.9622
33,3.2075
34,3.1528
35,3.1981
36,3.2435
37,4.2888
38,4.5341
39,4.9794
40,4.9248
41,4.8701
42,4.8154
43,4.7607
44,4.7061
45,4.8514
46,4.5967
47,4.342
48,4.2874
49,3.7327
50,3.078
51,2.9233
52,2.8687
53,2.814
54,2.7593
55,2.5046
56,2.25
57,1.8953
58,1.5406
59,1.2859
60,1.0313
61,0.97658
62,0.7219
63,0.56723
64,0.51255
65,0.35787
66,-0.1968
67,0.14852
68,0.19385
69,0.13917
70,0.084496
71,0.02982
72,-0.024855
73,-0.079531
74,-0.034207
75,-0.088882
76,-0.24356
77,-0.29823
78,-0.25291
79,-0.30758
80,-0.36226
81,-0.41694
82,-0.27161
83,-0.12629
84,-0.18096
85,-0.13564
86,-0.090314
87,-0.14499
88,-0.19966
89,-0.25434
90,-0.30902
91,-0.063692
92,-0.41837
93,-0.47304
94,-0.62772
95,-0.98239
96,-0.73707
97,-0.79175
98,-1.0464
99,-1.1011
100,-1.1558
101,-1.2104
102,-1.6651
103,-2.2198
104,-2.6745
105,-3.0292
106,-3.0838
107,-3.0385
108,-3.0932
109,-3.1479
110,-3.2025
111,-3.2572
112,-3.3119
113,-3.3666
114,-3.2212
115,-2.1759
116,-2.2306
117,-1.1853
118,-0.83993
119,-0.69461
120,-0.64928
121,-0.50396
122,0.64136
123,1.5867
124,1.532
125,1.7773
126,1.7227
127,1.668
128,1.5133
129,0.95864
130,1.104
131,1.8493
132,0.99461
133,0.039933
134,-0.41474
135,-0.069418
136,-0.12409
137,-0.17877
138,-0.53345
139,-0.58812
140,-0.6428
141,-0.89747
142,-0.95215
143,-1.0068
144,-0.8615
145,-1.0162
146,-1.0708
147,-1.2255
148,-1.1802
149,-1.2349
150,-1.2896
151,-1.3442
152,-0.9989
153,-1.0536
154,-0.70825
155,-1.1629
156,-0.81761
157,-0.57228
158,-0.12696
159,-0.18163
160,-0.23631
161,-0.29098
162,-0.34566
163,-1.2003
164,-2.155
165,-2.6097
166,-2.4644
167,-1.719
168,-1.7737
169,-1.8284
170,-2.1831
171,-2.8377
172,-2.8924
173,-2.6471
174,-3.0018
175,-2.9564
176,-3.0111
177,-3.0658
178,-3.1205
179,-2.9751
180,-2.8298
181,-2.9845
182,-3.0392
183,-2.8938
184,-2.7485
185,-2.4032
186,-1.9579
187,-1.5125
188,-1.5672
189,-0.9219
190,-0.37658
191,-0.13125
192,-0.18593
193,-0.1406
194,-0.19528
195,0.25005
196,0.29537
197,-0.25931
198,0.38602
199,0.33134
200,0.27667
201,0.72199
202,0.66732
203,0.61264
204,0.75797
205,0.70329
206,0.94861
207,1.6939
208,0.83926
209,0.58459
210,0.32991
211,0.47524
212,0.42056
213,0.36588
214,0.31121
215,0.25653
216,0.20186
217,0.54718
218,0.49251
219,1.2378
220,1.5832
221,1.6285
222,1.5738
223,1.4191
224,1.3645
225,1.3098
226,1.2551
227,1.2004
228,1.1458
229,1.1911
230,1.1364
231,1.1817
232,1.127
233,1.0724
234,1.1177
235,1.863
236,2.2083
237,2.3537
238,2.299
239,2.3443
240,1.9896
241,2.235
242,2.1803
243,2.1256
244,2.0709
245,2.0163
246,1.7616
247,1.5069
248,1.7522
249,1.6976
250,1.6429
251,1.5882
252,1.5335
253,1.7789
254,1.4242
255,1.0695
256,1.3148
257,1.0602
258,0.90548
259,0.85081
260,0.89613
261,0.84146
262,0.98678
263,0.9321
264,1.1774
265,1.9228
266,2.1681
267,2.4134
268,2.3587
269,1.7041
270,2.2494
271,2.1947
272,2.14
273,1.4853
274,1.4307
275,1.576
276,1.1213
277,1.0666
278,1.412
279,0.9573
280,0.90262
281,0.54794
282,0.49327
283,1.1386
284,1.0839
285,1.0292
286,0.97457
287,0.91989
288,0.86521
289,0.81054
290,-0.44414
291,-1.8988
292,-0.55349
293,0.19184
294,0.53716
295,0.28249
296,0.22781
297,0.17313
298,-1.4815
299,-1.5362
300,-3.6909
301,-3.7456
302,-4.9002
303,-5.2549
304,-6.5096
305,-11.164
306,-19.119
307,-25.474
308,-36.228
309,-45.483
310,-47.438
311,-51.792
312,-55.047
313,-57.002
314,-59.556
315,-61.511
316,-62.266
317,-62.52
318,-63.175
319,-63.63
320,-64.884
321,-66.439
322,-67.294
323,-68.248
324,-69.103
325,-69.658
326,-70.512
327,-71.367
328,-73.722
329,-76.376
330,-76.931
331,-78.486
332,-80.341
333,-80.395
334,-81.25
335,-82.805
336,-84.759
337,-85.014
338,-85.969
339,-86.723
340,-87.278
341,-87.333
342,-87.787
343,-87.842
344,-88.097
345,-88.151
346,-88.206
347,-88.361
348,-88.515
349,-88.57
350,-88.625
351,-88.679
352,-89.034
353,-89.689
354,-89.743
355,-89.798
356,-89.853
357,-90.207
358,-90.562
359,-90.617
360,-90.971
361,-92.626
362,-93.681
363,-93.835
364,-94.09
365,-94.445
366,-97.299
367,-101.65
368,-115.81
369,-129.46
370,-138.32
371,-154.67
372,-166.53
373,-177.38
374,-194.04
375,-203.89
376,-203.95
377,-204
378,-204.06
379,-204.11
380,-204.16
381,-204.22
382,-204.27
383,-204.33
384,-204.38
385,-203.04
386,-197.89
387,-192.65
388,-190.4
389,-186.76
390,-181.61
391,-179.47
392,-177.52
393,-175.28
394,-173.83
395,-172.29
396,-171.44
397,-169.69
398,-167.05
399,-165.8
400,-165.06
401,-164.51
402,-163.77
403,-162.52
404,-161.88
405,-161.93
406,-161.99
407,-161.24
408,-159.2
409,-157.45
410,-156.61
411,-156.36
412,-155.91
413,-155.57
414,-155.62
415,-155.48
416,-155.53
417,-155.59
418,-155.64
419,-156.2
420,-156.85
421,-156.91
422,-156.96
423,-157.22
424,-157.27
425,-157.13
426,-156.58
427,-156.13
428,-155.99
429,-156.04
430,-156.3
431,-156.35
432,-156.41
433,-156.76
434,-156.52
435,-156.77
436,-156.53
437,-156.88
438,-156.14
439,-155.39
440,-155.15
441,-155.5
442,-155.55
443,-155.61
444,-155.66
445,-155.72
446,-156.17
447,-156.73
448,-156.78
449,-156.84
450,-156.89
451,-156.95
452,-157
453,-157.06
454,-157.11
455,-156.67
456,-157.02
457,-156.77
458,-157.13
459,-157.38
460,-157.64
461,-157.79
462,-157.95
463,-158
464,-158.16
465,-158.21
466,-158.27
467,-158.32
468,-158.38
469,-158.63
470,-158.09
471,-157.74
472,-157.8
473,-157.55
474,-157.9
475,-157.96
476,-158.21
477,-158.57
478,-158.42
479,-158.48
480,-158.23
481,-158.29
482,-158.34
483,-158.7
484,-158.75
485,-159.21
486,-159.26
487,-159.32
488,-159.37
489,-159.42
490,-159.48
491,-159.63
492,-160.19
493,-160.24
494,-160.3
495,-160.65
496,-160.71
497,-160.76
498,-160.82
499,-160.87
500,-161.43
501,-160.98
502,-160.74
503,-160.69
504,-160.54
505,-160.6
506,-160.65
507,-161.11
508,-161.16
509,-161.22
510,-161.47
511,-161.53
512,-161.38
513,-161.44
514,-161.29
515,-161.35
516,-161.4
517,-161.46
518,-161.51
519,-161.56
520,-161.62
521,-161.87
522,-162.33
523,-162.68
524,-163.04
525,-163.09
526,-163.15
527,-162.9
528,-163.36
529,-163.01
530,-163.47
531,-163.52
532,-163.58
533,-163.63
534,-163.68
535,-163.74
536,-163.79
537,-163.75
538,-163.8
539,-163.86
540,-163.91
541,-163.67
542,-163.72
543,-163.78
544,-163.43
545,-163.49
546,-163.54
547,-163.6
548,-163.65
549,-164.31
550,-164.36
551,-164.81
552,-164.97
553,-165.62
554,-165.68
555,-166.43
556,-166.49
557,-166.54
558,-166.8
559,-166.85
560,-167.11
561,-167.26
562,-167.32
563,-168.17
564,-168.23
565,-167.58
566,-167.63
567,-167.69
568,-167.74
569,-168.6
570,-168.65
571,-168.71
572,-168.76
573,-168.82
574,-170.07
575,-170.13
576,-170.18
577,-170.84
578,-170.29
579,-170.35
580,-170.4
581,-169.65
582,-169.71
583,-169.26
584,-169.82
585,-170.47
586,-170.53
587,-170.88
588,-170.94
589,-171.19
590,-171.05
591,-170.5
592,-170.56
593,-170.01
594,-169.87
595,-169.72
596,-169.57
597,-169.03
598,-169.68
599,-169.34
600,-168.79
601,-168.85
602,-169.5
603,-169.76
604,-169.81
605,-169.87
606,-171.42
607,-170.88
608,-170.93
609,-170.99
610,-171.04
611,-171.4
612,-171.85
613,-172
614,-172.56
615,-172.61
616,-173.27
617,-173.32
618,-173.38
619,-173.83
620,-173.89
621,-173.94
622,-174
623,-174.65
624,-175.51
625,-174.96
626,-175.02
627,-176.07
628,-176.42
629,-176.48
630,-176.53
631,-176.59
632,-177.14
633,-176.7
634,-176.75
635,-176.81
636,-176.76
637,-176.92
638,-176.97
639,-176.73
640,-176.78
641,-176.04
642,-176.09
643,-175.24
644,-175.3
645,-175.45
646,-175.41
647,-175.46
648,-175.52
649,-175.57
650,-175.73
651,-175.68
652,-175.54
653,-175.59
654,-175.65
655,-175.4
656,-175.46
657,-175.51
658,-175.56
659,-175.42
660,-175.27
661,-175.33
662,-174.48
663,-174.54
664,-173.89
665,-172.85
666,-172
667,-172.06
668,-172.11
669,-172.17
670,-172.22
671,-172.18
672,-172.23
673,-172.68
674,-172.74
675,-173.69
676,-174.55
677,-174.6
678,-174.66
679,-173.91
680,-174.07
681,-173.12
682,-174.18
683,-175.63
684,-176.09
685,-177.04
686,-177.8
687,-177.85
688,-177.91
689,-177.96
690,-178.01
691,-178.07
692,-178.12
693,-178.78
694,-178.83
695,-179.89
696,-179.94
697,-178.7
698,-179.75
699,-180.21
700,-180.26
701,-180.62
702,-180.67
703,-180.43
704,-180.48
705,-180.53
706,-180.59
707,-180.24
708,-180.7
709,-180.75
710,-180.81
711,-181.16
712,-181.22
713,-181.47
714,-181.53
715,-181.58
716,-181.94
717,-181.99
718,-182.05
719,-182.1
720,-182.15
721,-182.11
722,-181.86
723,-181.92
724,-181.97
725,-181.63
726,-181.28
727,-181.34
728,-181.09
729,-181.15
730,-181.2
731,-181.16
732,-180.71
733,-180.77
734,-180.42
735,-180.37
736,-180.43
737,-180.58
738,-180.64
739,-180.69
740,-180.75
741,-180.8
742,-181.16
743,-181.51
744,-181.87
745,-181.92
746,-181.98
747,-182.03
748,-182.09
749,-182.14
750,-181.99
751,-182.25
752,-182.3
753,-182.36
754,-182.51
755,-182.57
756,-182.52
757,-182.48
758,-182.33
759,-182.39
760,-181.24
761,-181.3
762,-180.75
763,-180.81
764,-180.86
765,-180.42
766,-180.47
767,-181.02
768,-181.68
769,-182.43
770,-182.49
771,-181.84
772,-181.9
773,-181.45
774,-181.51
775,-181.56
776,-181.62
777,-182.17
778,-182.23
779,-182.78
780,-182.84
781,-182.89
782,-182.94
783,-182.1
784,-182.55
785,-184.01
786,-183.86
787,-183.92
788,-183.17
789,-183.23
790,-184.08
791,-184.74
792,-185.39
793,-185.45
794,-185.5
