1,0.345
2,0.408
3,0.471
4,0.492
5,0.551
6,0.61
7,0.669
8,0.6645
9,0.66
10,0.6555
11,0.651
12,0.679
13,0.588
14,0.565
15,0.499
16,0.419
17,0.339
18,0.333
19,0.327
20,0.338
21,0.326
22,0.327
23,0.327
24,0.333
25,0.329
26,0.325
27,0.31233
28,0.29967
29,0.287
30,0.297
31,0.333
32,0.346
33,0.364
34,0.36
35,0.449
36,0.538
37,0.57667
38,0.61533
39,0.654
40,0.709
41,0.729
42,0.708
43,0.6825
44,0.657
45,0.636
46,0.649
47,0.435
48,0.433
49,0.493
50,0.5385
51,0.584
52,0.634
53,0.656
54,0.768
55,0.756
56,0.744
57,0.732
58,0.77
59,0.739
60,0.688
61,0.609
62,0.5965
63,0.584
64,0.583
65,0.609
66,0.574
67,0.524
68,0.503
69,0.46
70,0.463
71,0.44
72,0.417
73,0.399
74,0.381
75,0.395
76,0.4095
77,0.424
78,0.477
79,0.448
80,0.444
81,0.5515
82,0.659
83,0.687
84,0.715
85,0.743
86,0.739
87,0.767
88,0.721
89,0.668
90,0.715
91,0.705
92,0.695
93,0.516
94,0.543
95,0.598
96,0.62833
97,0.65867
98,0.689
99,0.62
100,0.6255
101,0.631
102,0.6365
103,0.642
104,0.677
105,0.66
106,0.625
107,0.524
108,0.5365
109,0.549
110,0.541
111,0.533
112,0.542
113,0.487
114,0.452
115,0.447
116,0.436
117,0.416
118,0.396
119,0.406
120,0.389
121,0.372
122,0.386
123,0.498
124,0.504
125,0.465
126,0.45
127,0.544
128,0.638
129,0.68367
130,0.72933
131,0.775
132,0.736
133,0.782
134,0.788
135,0.751
136,0.714
137,0.674
138,0.709
139,0.487
140,0.459
141,0.504
142,0.54633
143,0.58867
144,0.631
145,0.731
146,0.74075
147,0.7505
148,0.76025
149,0.77
150,0.776
151,0.546
152,0.434
153,0.364
154,0.3685
155,0.373
156,0.38
157,0.432
158,0.444
159,0.436
160,0.407
161,0.387
162,0.408
163,0.3955
164,0.383
165,0.368
166,0.331
167,0.325
168,0.327
169,0.462
170,0.4635
171,0.465
172,0.453
173,0.581
174,0.709
175,0.724
176,0.739
177,0.754
178,0.743
179,0.758
180,0.729
181,0.6985
182,0.668
183,0.643
184,0.618
185,0.346
186,0.45
187,0.554
188,0.534
189,0.581
190,0.628
191,0.675
192,0.778
193,0.769
194,0.76
195,0.751
196,0.797
197,0.804
198,0.747
199,0.694
200,0.7065
201,0.719
202,0.728
203,0.737
204,0.727
205,0.719
206,0.679
207,0.667
208,0.624
209,0.638
210,0.652
211,0.669
212,0.604
213,0.615
214,0.572
215,0.622
216,0.599
217,0.576
218,0.542
219,0.5965
220,0.651
221,0.68533
222,0.71967
223,0.754
