Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575084160000000000,90018968,90026564,90050172,90002732,90010860,90012748,89652512,89877872,89989524,90108536,89927884,90065372,89691020,90006168,89931280,90019596
1575084161000000000,90019484,90026564,90050172,90002596,90010984,90012748,89652444,89877872,89989484,90108536,89927884,90065372,89691028,90006168,89931280,90019564
1575084162000000000,89901700,89906168,89931360,89883512,89891996,89894240,89532800,89760964,89862756,89989072,89810672,89950184,89571248,89888388,89812880,89903800
1575084163000000000,89876948,89882856,89908172,89858664,89868436,89870696,89509224,89736788,89835608,89965340,89786616,89926624,89541172,89864828,89789328,89880700
1575084164000000000,89525608,89769016,89760496,89518716,89530720,89480576,89379688,89561576,89724628,89777376,89482008,89809952,89165040,89553828,89678500,89583752
1575084165000000000,89366812,89399260,89423360,89375008,89358696,89386768,89026812,89252656,89358600,89487248,89302840,89442444,89064040,89355916,89305360,89396296
1575084166000000000,88311900,88789808,88773044,88664756,88303620,88598492,88414764,88542948,88747308,88607184,88603372,88831692,88298912,88300776,88681028,88764756
1575084167000000000,88311280,88317504,88342220,88292788,88303000,88305940,87944040,88170896,88278708,88405488,88221700,88361096,87984812,88300776,88224024,88315720
1575084168000000000,88311280,88317504,88342220,88292788,88303000,88305940,87944040,88170896,88278708,88405488,88221700,88363996,87983908,88300776,88224024,88315852
1575084169000000000,88313256,88321280,88344760,88296480,88305756,88307948,87947248,88173804,88275928,88405488,88224640,88364112,87982268,88302864,88226276,88319532
1575084170000000000,88313256,88321280,88344240,88296572,88305756,88307948,87947400,88173604,88274592,88405488,88224640,88362116,87980232,88302864,88227780,88319564
1575084171000000000,88309916,88319520,88342096,88294084,88302516,88304232,87943672,88168668,88275072,88405488,88221056,88362084,87979276,88299120,88224180,88317824
1575084172000000000,88310540,88318424,88338332,88295656,88301412,88302360,87946316,88171104,88275696,88405488,88221072,88358688,87981124,88300460,88226376,88316612
1575084173000000000,88309672,88316792,88338620,88291904,88304272,88302856,87945932,88169512,88276456,88405488,88218968,88358892,87981204,88299728,88224416,88317960
1575084174000000000,88309752,88320960,88338760,88297868,88304396,88302856,87946168,88169512,88276844,88405488,88219980,88358892,87981204,88299728,88227968,88320636
1575084175000000000,88314076,88321228,88338760,88297868,88304452,88302856,87946168,88169512,88277972,88405488,88219980,88359016,87983016,88299728,88227992,88321260
1575084176000000000,88314928,88321228,88339412,88298236,88304424,88302856,87945820,88169512,88277972,88400068,88222524,88364268,87983140,88299728,88228000,88322036
