Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575149470000000000,90011124,90028140,90027004,89993496,89993636,89993428,89644228,89863272,89980428,90056344,89898684,90052824,89688736,89961844,89911184,89998440
1575149471000000000,88903460,88920012,88925160,88891104,88893228,88892528,88531512,88760380,88866320,88959664,88790276,88957348,88572860,88849756,88815096,88890012
1575149472000000000,86301636,86312124,86331372,86296864,86301520,86298896,85931912,86201440,86247976,86394704,86188328,86404660,85958500,86249856,86241200,86278192
1575149473000000000,83726312,83662948,83719432,83709252,83695476,83696948,83360912,83624224,83615580,83813220,83623368,83838828,83329928,83637668,83653712,83702692
1575149474000000000,81153168,81044516,81109292,81123936,81134488,81088732,80787528,81049024,80986776,81237896,81054188,81275924,80701356,81023432,81068052,81129420
1575149475000000000,78584020,78467268,78501076,78556928,78544952,78474620,78200124,78471684,78360252,78660780,78472720,78715308,78074708,78411864,78486708,78552092
1575149476000000000,75980560,75844584,75888896,75996088,75936860,75872672,75587936,75869736,75769444,76081360,75856560,76148176,75450232,75795572,75901408,75950160
1575149477000000000,73366448,73222032,73272736,73404504,73336960,73305664,72971716,73296584,73155188,73500016,73246420,73578996,72815516,73179288,73285124,73370736
1575149478000000000,70748116,70628276,70687172,70837372,70773924,70740456,70357356,70679808,70577816,70918424,70634140,70968856,70289344,70563004,70699716,70797460
1575149479000000000,70609332,70623656,70626012,70591312,70593136,70591828,70242804,70462188,70574260,70653904,70495452,70648900,70285032,70560252,70511192,70596556
1575149480000000000,70609040,70624584,70626732,70591724,70593572,70593820,70242548,70462588,70575108,70654572,70496552,70649492,70286384,70561496,70511672,70596792
1575149481000000000,70610492,70620664,70628244,70592532,70586488,70595504,70242564,70463660,70576964,70654836,70497608,70649492,70287408,70563008,70500924,70598820
1575149482000000000,70610492,70621620,70628228,70594232,70588496,70595520,70243588,70463660,70576980,70656884,70497644,70650320,70287456,70563056,70500940,70600396
