Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575143592000000000,90004524,90008900,90026940,89987960,89995808,89999976,89630048,89869212,89972188,90069644,89893556,90036400,89665492,89973984,89899676,89991304
1575143593000000000,89993252,89996680,90017092,89974956,89982628,89987780,89614736,89856580,89952284,90057496,89878696,90020608,89651936,89959280,89884912,89981108
1575143594000000000,88871876,88874660,88884532,88850252,88865344,88861460,88486052,88730316,88836820,88935828,88753404,88898052,88526664,88829012,88769564,88859764
1575143595000000000,88747716,88751148,88752940,88724884,88736248,88732336,88360920,88607060,88709372,88808872,88618196,88769716,88406696,88705308,88640728,88734932
1575143596000000000,88597460,88603548,88609932,88577356,88595656,88584080,88215960,88464440,88566808,88663408,88479052,88622496,88253364,88554268,88494136,88583676
1575143597000000000,88564848,88562904,88571240,88547156,88555252,88550968,88181936,88425092,88525032,88629344,88446644,88588252,88229136,88520844,88454140,88552316
1575143598000000000,88437512,88444208,88453008,88409052,88435720,88416716,88057472,88298652,88409088,88503616,88321108,88457064,88093540,88396732,88337628,88422584
1575143599000000000,88426684,88433860,88442296,88404128,88417332,88412372,88046432,88288696,88390644,88492012,88311268,88452432,88089632,88387276,88326752,88416236
1575143600000000000,88279224,88288820,88295632,88250100,88279236,88256020,87899384,88137876,88253400,88344052,88164288,88296492,87935836,88238236,88171052,88265044
1575143601000000000,88273004,88274924,88288868,88250568,88264196,88254748,87898840,88133548,88241344,88337288,88155432,88296328,87933788,88230852,88169584,88257776
1575143602000000000,88123596,88128304,88139788,88095128,88123664,88102476,87744500,87981432,88096836,88187604,88007660,88139988,87777052,88081648,88014376,88108916
1575143603000000000,88121124,88126080,88136036,88091980,88120468,88097384,87742468,87978000,88093028,88185008,88005932,88136888,87776264,88078216,88011844,88106664
1575143604000000000,87808028,87812380,87822516,87787128,87798924,87790404,87428164,87663620,87769952,87877392,87692580,87830672,87468716,87763352,87703688,87791248
1575143605000000000,87964048,87967980,87977616,87932496,87961812,87938476,87582196,87817920,87932936,88024928,87846684,87978216,87616360,87918304,87852024,87945912
1575143606000000000,87898580,87909104,87913024,87875348,87899100,87881420,87525060,87754752,87867716,87966424,87781840,87923264,87559600,87855348,87796324,87885912
1575143607000000000,87804680,87808476,87819656,87774816,87804172,87777904,87423120,87659264,87775772,87866820,87687868,87818900,87459656,87758892,87693476,87787552
1575143608000000000,87804640,87808476,87819684,87772896,87804736,87778268,87421956,87659264,87775580,87866820,87688636,87818488,87459864,87758892,87693020,87787420
1575143609000000000,87804740,87808476,87820056,87772848,87804900,87778268,87422080,87659264,87775704,87866820,87688884,87818612,87460792,87758892,87693516,87787544
1575143610000000000,87804864,87808600,87820304,87772972,87805068,87778268,87422204,87659264,87776072,87866820,87688884,87818612,87460992,87758892,87693640,87787544
1575143611000000000,87804864,87808600,87820304,87772972,87805068,87778268,87422376,87652252,87776072,87866820,87688884,87819216,87460992,87758892,87693808,87787904
1575143612000000000,87449668,87451704,87463096,87416960,87451900,87420220,87066680,87304484,87422812,87508340,87334412,87463172,87107572,87402796,87337856,87431272
1575143613000000000,87646100,87648880,87660272,87612936,87648828,87618452,87263888,87499304,87617820,87705604,87531208,87660244,87302632,87596452,87536648,87627888
1575143614000000000,87646340,87648880,87660368,87612936,87648828,87618608,87263504,87499304,87618052,87705604,87531208,87660400,87302632,87596452,87535392,87627896
1575143615000000000,87646340,87648880,87660320,87612936,87648828,87615572,87259924,87499304,87618176,87706296,87531208,87660400,87302632,87596452,87535392,87627956
1575143616000000000,87640192,87643044,87660608,87612936,87648828,87615572,87259940,87499304,87618176,87706916,87531208,87660668,87302632,87596452,87535392,87627956
1575143617000000000,87574896,87584744,87599448,87555776,87573556,87559756,87198592,87434884,87552288,87651008,87465696,87606324,87244196,87538256,87481344,87573164
1575143618000000000,87481300,87485228,87502944,87456480,87488080,87455472,87100576,87338960,87458944,87547760,87370588,87502236,87142476,87435360,87378468,87469368
1575143619000000000,87481200,87485344,87503072,87454284,87488080,87455836,87100248,87338960,87458944,87547452,87370952,87501328,87142436,87435872,87377244,87468244
1575143620000000000,87481384,87485780,87503224,87454284,87488080,87455836,87100248,87338960,87458944,87547452,87370952,87501328,87142560,87435872,87377244,87468244
1575143621000000000,87481600,87486276,87503224,87454284,87488080,87455928,87100216,87338960,87458944,87547452,87371028,87501592,87142372,87438068,87377244,87468244
1575143622000000000,87475208,87486276,87496784,87454396,87480820,87456440,87100248,87332272,87452676,87547452,87364480,87501592,87143264,87438440,87377244,87468244
1575143623000000000,87242052,87245440,87261972,87215124,87246364,87215672,86860368,87098448,87216716,87305336,87129164,87261188,86904908,87198808,87136788,87225804
1575143624000000000,87325564,87328476,87343900,87295004,87328788,87298088,86942172,87180872,87299068,87387884,87211828,87342472,86985400,87279920,87217916,87308344
1575143625000000000,87325944,87328476,87343900,87295192,87328208,87298088,86941568,87180872,87299068,87387884,87211952,87342588,86986208,87280416,87217240,87308360
1575143626000000000,87324168,87330236,87343900,87295208,87328160,87298080,86938860,87180872,87299068,87387932,87211984,87342588,86980612,87280716,87217256,87308312
1575143627000000000,87324168,87331816,87343236,87295208,87328160,87298056,86939252,87180872,87299292,87387932,87211984,87342612,86980864,87281784,87217252,87308312
1575143628000000000,87258324,87277088,87277884,87240480,87264944,87243824,86878964,87118548,87236312,87331900,87149544,87286332,86926160,87225436,87160908,87250844
1575143629000000000,87163528,87173108,87184128,87136420,87168904,87140632,86781324,87020652,87140024,87227168,87051952,87182524,86824196,87122504,87058688,87148292
1575143630000000000,87164048,87174436,87184192,87135396,87169516,87140624,86780952,87020652,87140388,87227168,87052192,87182648,86823060,87123224,87057944,87148284
1575143631000000000,87164048,87174436,87184192,87135396,87169516,87140624,86780944,87020652,87140308,87227168,87052192,87182648,86823208,87123256,87057992,87148252
1575143632000000000,87164048,87174312,87184200,87135396,87168612,87140624,86781520,87020652,87140300,87227168,87052192,87182648,86823208,87122996,87058024,87148300
1575143633000000000,87164576,87174312,87178056,87135396,87162468,87140644,86781528,87013312,87135336,87227168,87048020,87182648,86823208,87123688,87058024,87148300
1575143634000000000,87004452,87014784,87025244,86977968,87009648,86978524,86622880,86861080,86979412,87068352,86892164,87024996,86665380,86966816,86899668,86989160
1575143635000000000,87004692,87015148,87025356,86976564,87009260,86979012,86623244,86861080,86979600,87068352,86892528,87023964,86665464,86965016,86899376,86988656
1575143636000000000,87004692,87015272,87025356,86976564,87009260,86979172,86623020,86861080,86979600,87068352,86892684,87023964,86665604,86965716,86898384,86988656
1575143637000000000,87004740,87015272,87025356,86976564,87009460,86979172,86623020,86861080,86979600,87068352,86892684,87023916,86665580,86965716,86898400,86988656
1575143638000000000,87004740,87015272,87024772,86976692,87009492,86976460,86623004,86861080,86979600,87068352,86892684,87023916,86665580,86965744,86898400,86988624
1575143639000000000,86729024,86738204,86739376,86699672,86725568,86700184,86346500,86576964,86695692,86791204,86603796,86744536,86388820,86689392,86624124,86714116
1575143640000000000,86845224,86855640,86865208,86817216,86850388,86816624,86463252,86701428,86821204,86907512,86732344,86862900,86506020,86806156,86739016,86829536
1575143641000000000,86845464,86855640,86865084,86815936,86850876,86816624,86463324,86701428,86821204,86907512,86732708,86862900,86506144,86806280,86738024,86829528
1575143642000000000,86845464,86855640,86865084,86816008,86850876,86816780,86463324,86701428,86819940,86907512,86732708,86862908,86506144,86805472,86738024,86829528
1575143643000000000,86845464,86855640,86865084,86816144,86850876,86816780,86463348,86701428,86819940,86907512,86732708,86863032,86506144,86805836,86738032,86829652
1575143644000000000,86819152,86829316,86831876,86790204,86815680,86793476,86437904,86669832,86787864,86884612,86699308,86837512,86480812,86779244,86714588,86806380
1575143645000000000,86685016,86695492,86705932,86660048,86690104,86657552,86304136,86541768,86662660,86748668,86571408,86704836,86347816,86647872,86579056,86671552
1575143646000000000,86685256,86695732,86705932,86658420,86690716,86658364,86304256,86541768,86663024,86748668,86571928,86704096,86348280,86647956,86579024,86671172
1575143647000000000,86686408,86695732,86705480,86658428,86690716,86658364,86304256,86541768,86663024,86748668,86571928,86704048,86348280,86647956,86579056,86671172
1575143648000000000,86686440,86695856,86705964,86658404,86690716,86658364,86304240,86541768,86663024,86748668,86571928,86704048,86348280,86647956,86579056,86671172
1575143649000000000,86686408,86695856,86705964,86658388,86690716,86658364,86304336,86541768,86663024,86748668,86571960,86704048,86348280,86647956,86579056,86671304
1575143650000000000,86363036,86372748,86381800,86334708,86366492,86310356,85980592,86139388,86336660,86424544,86246412,86380736,86019340,86318508,86254940,86348288
1575143651000000000,86527648,86537152,86546516,86498368,86529976,86499956,86144812,86383420,86501196,86588276,86412512,86545264,86188396,86486696,86420072,86511452
1575143652000000000,86527888,86537152,86546516,86498368,86530636,86500080,86144440,86383420,86501196,86588276,86412512,86545264,86188396,86486696,86419004,86511576
1575143653000000000,86527888,86537152,86546516,86498368,86529344,86500080,86144732,86383420,86501196,86588276,86412636,86545264,86188396,86486820,86418964,86511592
1575143654000000000,86527888,86537152,86546516,86498820,86529344,86500080,86144872,86383420,86501196,86588276,86412636,86545372,86188396,86486852,86419040,86511712
1575143655000000000,86471980,86478380,86483768,86442884,86465388,86442188,86078140,86320108,86438772,86530328,86349592,86490708,86131484,86431396,86357644,86459356
1575143656000000000,86368008,86376264,86387472,86341476,86372576,86340680,85985644,86222824,86342188,86429512,86253520,86385804,86030096,86328892,86260124,86352960
1575143657000000000,86368048,86376452,86387472,86339820,86370856,86340680,85985552,86222880,86342316,86429512,86253520,86385756,86028300,86328892,86259324,86352712
1575143658000000000,86368064,86376452,86383876,86339788,86370840,86340680,85985644,86222880,86342316,86429512,86253520,86385756,86028624,86327612,86259324,86352712
1575143659000000000,86368080,86376484,86383956,86339804,86370840,86340680,85985644,86222880,86342316,86429512,86253520,86385756,86028624,86327736,86259372,86352712
1575143660000000000,86344592,86352376,86350824,86316920,86339888,86315176,85960200,86189500,86306732,86403480,86214440,86359676,86005568,86304540,86229996,86326400
1575143661000000000,86209228,86216504,86225276,86181296,86211836,86179988,85826740,86063988,86179388,86269788,86085580,86228024,85871216,86169256,86097012,86193320
1575143662000000000,86209344,86216868,86220108,86180016,86210712,86179988,85826920,86063988,86179752,86269788,86085584,86226868,85871300,86169380,86097012,86192832
1575143663000000000,86209344,86216992,86220148,86180048,86210712,86179988,85826936,86063988,86179752,86269380,86085552,86226868,85871300,86169380,86097168,86192832
1575143664000000000,86209344,86216992,86220404,86180144,86210760,86183004,85826936,86060240,86179752,86262180,86086048,86227040,85871292,86169380,86097396,86192832
1575143665000000000,86208056,86216976,86220404,86180144,86210760,86183004,85826936,86063268,86180264,86262928,86086056,86227040,85871292,86169380,86097552,86192832
1575143666000000000,85891572,85902364,85906184,85865288,85895112,85867140,85512072,85745700,85865268,85946676,85773672,85911848,85553108,85854220,85780820,85876228
1575143667000000000,86048600,86057752,86063388,86020016,86051304,86023972,85668968,85902048,86020624,86104192,85928908,86068572,85710660,86009780,85939128,86032256
1575143668000000000,86048228,86057744,86063356,86019984,86051916,86024096,85667836,85902048,86020988,86105496,85928908,86068572,85710660,86009780,85938756,86032256
1575143669000000000,86048196,86056676,86063868,86020048,86051916,86024096,85667836,85902180,86020988,86105268,85928908,86068596,85710660,86009780,85938756,86028020
1575143670000000000,86048352,86057596,86063868,86020048,86051916,86024096,85667932,85902180,86020988,86105252,85929412,86068596,85710660,86009780,85938772,86031036
1575143671000000000,85994008,86001260,85999504,85963908,85987928,85969072,85601796,85838892,85955696,86049424,85865924,86013200,85654072,85953208,85882804,85976548
1575143672000000000,85888968,85898212,85903248,85861944,85891536,85863976,85508352,85744144,85859544,85945132,85769388,85908464,85553048,85850092,85780160,85871768
1575143673000000000,85889208,85899028,85903396,85861016,85892024,85864340,85507880,85744144,85861120,85949200,85769752,85908464,85553048,85850092,85777928,85871768
1575143674000000000,85889208,85898796,85903396,85860892,85892024,85864340,85507880,85744144,85861244,85950056,85769932,85908464,85553048,85850092,85777756,85872240
1575143675000000000,85889208,85898936,85903444,85860892,85892056,85864340,85508136,85744152,85861308,85950396,85769932,85907592,85553040,85850092,85777756,85872240
1575143676000000000,85863160,85875280,85872168,85835448,85857912,85837548,85484616,85711824,85830280,85924176,85735672,85882524,85527288,85826140,85752064,85848748
1575143677000000000,85730252,85741084,85742368,85702116,85732152,85704344,85349424,85583996,85703112,85791868,85609516,85748764,85394304,85691072,85619100,85712400
1575143678000000000,85730492,85741432,85742680,85701116,85731352,85704584,85348292,85583996,85703352,85792108,85610052,85748260,85394388,85691072,85619100,85712372
1575143679000000000,85730492,85741432,85742680,85701100,85731352,85704584,85348668,85583996,85703336,85792232,85610084,85748260,85394388,85691072,85619272,85712436
1575143680000000000,85730492,85741432,85742680,85701020,85731368,85704584,85348668,85579428,85703336,85790944,85610212,85748260,85394388,85691072,85619272,85712404
1575143681000000000,85729336,85741432,85742680,85700896,85731368,85704584,85348668,85579436,85703336,85791104,85609936,85748256,85394388,85691072,85619272,85712404
