Time,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15
1575083260000000000,90458968,90463904,90484148,90443616,90456232,90460300,90090968,90323076,90435952,90560476,90371760,90513824,90132432,90442992,90378200,90465704
1575083261000000000,90452852,90460576,90477516,90438328,90451124,90455288,90084424,90323852,90423428,90556612,90366032,90508084,90125380,90441264,90371364,90460136
1575083262000000000,88486748,88518744,88533248,88471840,88488708,88491260,88142468,88379732,88453128,88580096,88403536,88569012,88160788,88474792,88428028,88486268
1575083263000000000,85868492,85940396,85964192,85862260,85874480,85877048,85568496,85769808,85822636,85960092,85789424,86006100,85524056,85854472,85854968,85863920
1575083264000000000,83249156,83365088,83399240,83246200,83262292,83262688,82970776,83194400,83183620,83312504,83177112,83437072,82891684,83242208,83283916,83241584
1575083265000000000,80631028,80783536,80825964,80685336,80654076,80650500,80344128,80621124,80598056,80738732,80607932,80871824,80256976,80621828,80690308,80619528
1575083266000000000,78010648,78205168,78238492,78093856,78082972,78081464,77772920,78024020,78000252,78124636,77989864,78255664,77644868,78005164,78080168,78042616
1575083267000000000,75388220,75628176,75628352,75516500,75472816,75473372,75179288,75450932,75334692,75502208,75404300,75692920,75016204,75390928,75474108,75457068
1575083268000000000,72769764,73048756,73063392,72877564,72864848,72861216,72571336,72842892,72697812,72883884,72794036,73132064,72387508,72772720,72907168,72853180
1575083269000000000,70155688,70469336,70494336,70267732,70250520,70292036,69971500,70222468,70114420,70261612,70202452,70559480,69800364,70156360,70319580,70228704
1575083270000000000,67578472,67842844,67904676,67651572,67689712,67704424,67402476,67602088,67529404,67643280,67637492,67978232,67214800,67540076,67680708,67602336
1575083271000000000,64958092,65214272,65343224,65088736,65120532,65092236,64810892,65028936,64925408,65020728,65054008,65417424,64594832,64917652,65066472,64970220
1575083272000000000,62329396,62585576,62774280,62524140,62510556,62529324,62243636,62455692,62294832,62365408,62445824,62852340,61964212,62303448,62481032,62347884
1575083273000000000,59715272,59954956,60207148,59911984,59896196,59913040,59629932,59841456,59707344,59712260,59854364,60287256,59306968,59687040,59866796,59719468
1575083274000000000,57062124,57330480,57624600,57300072,57329064,57347956,57027984,57220952,57116036,57083440,57291452,57720248,56649128,57048228,57248620,57142220
1575083275000000000,55911352,55927632,55945020,55896880,55715592,55719020,55349620,55588612,55688572,56017192,55821376,55773572,55389108,55905716,55635732,55919792
1575083276000000000,55911064,55927632,55944576,55897092,55715840,55719144,55349660,55588612,55688956,56017128,55821820,55773696,55389156,55905840,55635732,55919532
1575083277000000000,55911644,55927996,55945016,55897184,55716824,55720276,55349924,55588488,55689740,56018412,55822748,55773672,55390816,55906120,55635868,55919524
1575083278000000000,55911688,55928252,55945488,55896864,55717072,55720360,55349924,55588592,55690008,56018544,55823460,55773932,55391344,55906460,55637224,55920404
1575083279000000000,55911720,55928340,55945536,55896880,55717072,55720360,55349924,55588964,55690056,56018544,55823744,55773900,55391500,55906476,55637224,55920984
1575083280000000000,55913372,55928340,55946544,55897904,55719632,55720360,55351284,55588964,55691568,56018560,55825688,55776716,55391500,55906568,55637232,55921172
1575083281000000000,55913888,55929852,55946544,55897904,55719632,55721368,55352612,55588964,55691648,56018560,55825944,55777276,55391500,55906692,55639248,55923268
1575083282000000000,55913888,55929852,55946544,55899720,55719632,55721368,55352644,55588964,55692152,56020600,55826020,55777276,55393012,55908716,55640304,55924180
1575083283000000000,55915040,55930996,55947656,55900872,55720076,55722308,55353284,55590656,55692584,56021848,55826268,55776464,55394608,55909248,55639932,55924148
1575083284000000000,55915576,55931324,55948276,55900624,55719936,55722340,55352512,55590808,55693144,56022016,55826340,55776524,55395244,55909696,55639404,55923724
1575083285000000000,55915900,55931492,55948212,55899900,55720636,55722580,55352636,55590932,55694056,56022312,55827004,55776648,55395716,55910116,55639404,55923724
1575083286000000000,55916264,55933232,55948668,55900024,55720884,55722580,55352636,55591060,55694852,56021428,55826636,55777144,55395892,55909652,55639796,55923228
1575083287000000000,55916268,55934036,55949276,55901152,55720884,55723088,55353368,55590824,55695400,56021792,55826760,55777408,55396276,55909956,55639796,55923740
1575083288000000000,55916392,55934272,55949680,55901492,55721500,55723072,55353492,55591412,55695656,56022472,55826768,55777628,55396712,55910044,55640004,55924100
1575083289000000000,55917056,55934356,55949084,55901020,55722020,55723600,55354192,55591556,55695656,56022844,55826884,55777716,55397216,55910168,55640004,55924100
1575083290000000000,55917708,55935512,55944736,55901900,55722236,55723600,55354132,55591756,55695720,56022752,55820208,55778064,55397736,55909852,55640984,55923580
1575083291000000000,55917736,55935552,55945496,55902200,55722360,55723600,55354320,55591548,55695496,56023132,55822804,55778288,55397372,55910092,55640984,55924240
1575083292000000000,55917644,55935964,55945748,55902768,55722360,55723496,55354360,55592084,55695920,56023256,55822828,55778884,55397808,55910720,55640588,55924652
1575083293000000000,55917476,55935980,55945144,55902444,55722584,55723908,55354704,55592052,55696044,56023288,55823024,55778884,55397808,55910844,55640620,55924684
1575083294000000000,55917824,55936080,55946324,55902628,55722832,55723908,55354704,55592052,55696416,56022792,55822776,55778992,55398128,55910556,55640732,55924832
1575083295000000000,55917824,55936236,55946340,55902920,55722956,55724016,55354900,55401092,55505568,56023456,55823008,55594564,55216180,55910820,55640732,55925116
1575083296000000000,55917824,55936544,55946432,55903044,55722880,55723948,55354528,55591928,55696660,56023440,55823076,55779040,55398296,55910844,55640600,55925116
1575083297000000000,55917456,55936048,55946064,55902804,55723120,55724156,55354920,55592192,55696784,56023660,55823644,55779040,55398420,55910720,55640716,55925240
1575083298000000000,55918076,55936544,55946560,55902920,55723328,55724156,55354920,55592192,55696956,55997992,55792676,55779252,55398640,55878868,55640740,55898368
1575083299000000000,55918076,55936616,55946856,55903144,55723288,55724156,55355092,55592192,55696832,56023684,55823644,55779252,55398632,55910596,55640740,55925132
1575083300000000000,55918068,55936624,55946856,55903308,55664852,55657460,55298588,55592224,55696400,56023744,55823612,55779740,55398680,55910744,55567696,55925108
1575083301000000000,55918012,55936592,55947044,55903432,55722944,55724244,55355248,55592192,55696880,56023744,55823808,55779708,55398640,55910712,55640740,55925108
1575083302000000000,55917556,55936600,55947096,55903216,55723424,55724244,55355248,55592316,55696880,56023744,55823776,55779956,55398764,55910712,55640740,55925232
1575083303000000000,55918048,55936600,55947424,55903472,55723548,55724244,55355180,55592348,55696880,56023364,55823204,55780116,55398764,55910340,55640740,55924752
1575083304000000000,55918048,55936600,55947424,55903596,55723516,55724384,55355180,55591868,55696524,56023728,55823312,55779808,55398268,55910868,55640740,55925232
1575083305000000000,55918180,55936600,55947424,55903596,55723052,55723888,55355180,55592240,55696896,56023736,55823344,55779808,55398748,55910868,55640616,55925232
1575083306000000000,55917932,55936352,55947316,55903100,55723424,55724384,55355180,55592364,55696896,56023860,55823344,55779808,55398904,55910992,55641120,55925232
